age,height_cm,weight_kg,activity_level,healthy
54,180,109.5,2,0
22,187,68.2,5,1
36,169,105.4,2,0
34,170,70.1,5,1
23,157,38.6,2,0
23,192,80.2,5,1
23,174,113.8,3,0
55,180,74.7,4,1
48,178,54.8,1,0
48,193,80.5,3,1
44,188,132.4,1,0
33,192,81.6,3,1
50,183,104.9,2,0
25,186,81.2,5,1
24,185,130.0,3,0
54,172,58.3,5,1
22,183,58.7,1,0
28,191,77.0,5,1
49,194,64.7,3,0
45,187,82.1,4,1
43,186,63.6,2,0
39,176,60.2,4,1
25,158,37.5,1,0
26,194,78.8,4,1
43,175,105.9,2,0
46,192,68.6,3,1
49,173,53.0,3,0
31,169,60.5,3,1
52,168,44.7,2,0
25,162,62.2,4,1
34,167,43.7,3,0
37,192,84.9,4,1
39,191,55.2,2,0
57,163,49.6,3,1
57,184,106.2,2,0
31,179,72.0,5,1
49,185,58.7,3,0
50,181,64.4,3,1
47,169,91.0,2,0
59,192,85.0,5,1
32,164,78.2,1,0
33,168,69.4,3,1
48,164,46.0,3,0
19,158,55.6,4,1
28,191,109.5,1,0
19,159,59.9,5,1
56,158,92.7,1,0
43,161,53.7,3,1
50,180,59.0,2,0
43,185,78.6,3,1
48,194,62.3,3,0
34,180,67.4,3,1
55,178,56.2,3,0
44,176,75.4,4,1
18,181,119.0,2,0
44,164,52.9,5,1
48,186,130.0,3,0
58,168,57.4,4,1
33,182,103.3,2,0
35,161,48.0,4,1
24,158,65.5,2,0
37,185,66.0,4,1
38,172,48.6,2,0
47,187,77.9,5,1
36,185,62.4,2,0
57,176,74.3,4,1
27,184,94.7,1,0
36,177,76.3,3,1
41,167,50.5,2,0
51,163,63.8,5,1
18,162,40.6,1,0
48,193,69.4,5,1
56,192,61.3,3,0
44,180,66.1,4,1
43,165,48.7,2,0
29,163,51.7,4,1
22,163,90.0,2,0
31,190,86.3,4,1
54,192,57.6,3,0
52,174,57.5,3,1
22,190,119.0,2,0
37,193,79.2,5,1
47,156,64.9,3,0
25,180,60.5,3,1
38,159,39.8,1,0
19,194,87.1,5,1
57,155,40.1,3,0
27,190,86.1,3,1
31,174,47.1,3,0
21,191,84.2,3,1
56,164,98.3,3,0
22,161,62.9,4,1
55,180,52.4,1,0
34,156,54.9,3,1
36,192,96.4,2,0
27,181,61.1,5,1
18,174,95.0,3,0
21,189,86.3,3,1
32,164,83.2,1,0
37,190,69.3,4,1
32,183,56.1,1,0
55,173,63.6,3,1
51,171,52.4,1,0
18,168,52.4,4,1
43,194,63.4,2,0
47,176,66.5,4,1
23,180,96.6,3,0
23,164,66.9,3,1
55,166,42.2,1,0
25,159,54.1,4,1
47,191,104.4,3,0
52,177,64.5,3,1
45,185,53.7,1,0
26,183,82.8,5,1
50,191,129.8,3,0
45,188,79.5,5,1
23,177,50.7,3,0
19,170,62.5,4,1
55,164,70.8,3,0
50,194,76.3,3,1
35,156,41.7,2,0
26,162,62.5,4,1
30,165,49.1,2,0
33,194,75.1,3,1
59,177,51.6,1,0
29,172,66.2,3,1
22,193,115.6,3,0
38,165,53.1,5,1
33,187,57.4,2,0
35,188,70.1,4,1
51,169,49.6,1,0
30,179,68.0,3,1
31,176,55.0,1,0
32,190,85.5,5,1
53,181,57.8,3,0
58,194,76.4,5,1
53,173,51.4,2,0
37,158,55.8,4,1
40,160,76.0,3,0
28,189,71.2,3,1
48,186,63.4,3,0
53,156,60.5,3,1
32,182,113.8,2,0
30,176,64.0,5,1
24,180,54.0,1,0
20,173,74.4,5,1
36,180,54.8,2,0
58,157,57.3,4,1
19,187,108.2,1,0
58,181,66.8,5,1
38,190,58.4,3,0
30,194,81.4,3,1
22,180,116.8,3,0
47,158,52.9,5,1
34,177,57.6,2,0
46,170,70.8,3,1
23,182,96.3,3,0
29,186,83.3,4,1
46,173,51.1,2,0
33,156,45.1,4,1
18,166,77.4,3,0
45,166,54.1,3,1
41,155,83.8,3,0
23,175,68.1,3,1
27,190,54.5,2,0
37,162,51.6,3,1
41,191,134.8,1,0
37,182,69.2,3,1
49,184,89.2,1,0
20,180,79.0,5,1
39,192,62.7,2,0
30,169,67.1,3,1
32,193,61.0,3,0
45,178,78.8,3,1
29,164,41.4,3,0
18,174,62.3,5,1
53,170,90.7,3,0
56,157,47.2,5,1
37,177,116.9,2,0
31,170,69.3,3,1
58,159,42.0,2,0
25,180,76.7,4,1
53,166,90.2,1,0
44,158,54.9,3,1
47,190,54.4,2,0
30,169,64.2,4,1
29,194,107.5,3,0
33,176,61.9,5,1
58,179,54.3,1,0
39,181,74.1,4,1
34,174,52.2,1,0
22,156,57.3,5,1
51,157,68.3,3,0
22,192,86.2,5,1
30,180,54.6,3,0
33,160,49.3,4,1
27,170,105.6,2,0
32,160,54.3,5,1
53,167,97.3,3,0
27,187,86.0,3,1
18,175,91.8,2,0
53,193,73.4,4,1
51,178,110.7,1,0
29,175,57.7,5,1
33,158,45.2,1,0
37,173,57.7,4,1
42,173,107.9,1,0
33,172,62.4,4,1
48,156,41.9,3,0
46,188,76.7,3,1
47,178,86.4,2,0
31,179,73.8,3,1
58,194,63.1,1,0
26,158,53.9,4,1
45,166,88.3,2,0
36,178,78.2,4,1
44,183,92.7,3,0
56,161,60.0,3,1
38,163,69.1,2,0
19,163,65.7,3,1
38,170,44.6,2,0
44,161,56.0,3,1
26,167,46.0,3,0
36,181,81.1,4,1
28,170,97.4,1,0
39,185,77.4,3,1
38,190,65.1,2,0
39,182,69.6,5,1
57,178,53.2,3,0
36,183,67.2,3,1
33,184,119.7,1,0
59,165,57.6,5,1
56,194,60.7,3,0
20,193,71.3,5,1
59,162,90.3,1,0
50,165,57.0,3,1
45,171,48.1,2,0
42,161,55.1,4,1
44,180,90.3,2,0
26,185,73.6,5,1
18,183,57.2,2,0
34,183,74.0,4,1
49,176,80.7,3,0
21,192,87.6,3,1
40,167,92.9,1,0
49,165,66.3,3,1
29,193,60.4,2,0
50,175,59.4,3,1
29,167,75.7,3,0
56,162,53.4,4,1
23,169,49.8,2,0
44,167,55.8,4,1
31,157,72.6,1,0
59,163,60.2,4,1
56,164,46.4,3,0
21,162,57.8,3,1
32,178,96.3,1,0
56,188,81.6,3,1
46,178,55.3,2,0
32,166,58.8,4,1
30,164,47.7,3,0
24,162,60.6,4,1
24,184,85.7,3,0
54,161,60.8,4,1
56,172,52.8,3,0
29,177,58.6,5,1
41,161,42.3,2,0
33,188,79.3,4,1
22,168,77.7,1,0
23,171,63.4,3,1
35,188,54.9,3,0
35,176,67.3,3,1
37,190,95.4,2,0
50,161,55.9,3,1
57,159,66.4,3,0
34,172,63.5,5,1
21,156,72.6,3,0
49,183,80.3,3,1
29,173,52.1,2,0
32,158,56.1,4,1
52,156,69.1,3,0
47,185,74.7,4,1
50,176,56.1,1,0
46,167,55.8,4,1
46,166,49.0,3,0
27,180,60.1,5,1
57,165,45.9,3,0
41,159,48.9,3,1
20,161,47.2,3,0
28,160,47.6,3,1
39,155,41.4,2,0
24,180,61.5,5,1
41,173,97.3,2,0
35,155,58.0,3,1
29,173,94.1,1,0
27,191,84.8,3,1
42,166,92.3,3,0
54,165,62.3,3,1
20,156,91.7,2,0
50,172,54.9,4,1
28,185,61.3,2,0
51,164,59.7,4,1
48,173,45.2,1,0
39,182,70.6,3,1
33,180,54.0,1,0
40,185,81.8,5,1
59,177,91.4,3,0
55,165,58.6,5,1
51,155,41.5,1,0
26,182,65.8,5,1
33,161,41.8,3,0
21,180,66.5,5,1
34,163,99.2,3,0
20,178,74.5,3,1
46,186,62.1,3,0
31,174,64.3,5,1
56,173,81.7,1,0
40,194,70.4,4,1
19,190,55.7,2,0
38,184,73.3,4,1
55,176,113.2,2,0
19,188,67.0,3,1
52,169,51.1,1,0
55,181,65.0,3,1
57,178,106.4,3,0
57,189,82.5,3,1
57,172,100.6,3,0
47,181,63.4,4,1
32,166,79.3,1,0
43,179,76.4,5,1
29,174,86.7,2,0
27,184,69.7,4,1
21,177,114.4,1,0
42,194,75.6,5,1
25,159,71.9,1,0
44,189,78.3,4,1
57,156,77.2,3,0
56,167,60.7,3,1
47,184,119.9,3,0
30,170,58.9,5,1
29,176,52.0,2,0
47,161,56.9,4,1
20,173,49.7,1,0
27,158,60.4,4,1
41,166,44.2,1,0
23,155,59.8,4,1
35,163,47.6,2,0
26,164,58.4,4,1
55,174,94.0,1,0
31,179,60.2,4,1
30,188,122.4,2,0
32,174,57.5,3,1
19,182,114.8,1,0
53,156,45.6,5,1
58,173,100.0,1,0
24,179,59.4,3,1
39,174,48.2,1,0
50,163,63.5,5,1
49,165,44.5,2,0
42,180,72.7,3,1
40,189,114.6,2,0
47,176,73.5,5,1
42,174,49.4,1,0
37,173,68.9,3,1
47,170,95.3,2,0
31,183,69.7,4,1
44,171,46.2,1,0
50,155,52.3,4,1
30,184,51.1,3,0
56,161,56.9,4,1
35,178,57.7,1,0
49,160,47.9,3,1
49,156,73.1,2,0
28,189,74.3,3,1
48,190,106.0,1,0
43,183,80.0,3,1
49,184,111.1,2,0
23,170,67.3,3,1
53,184,58.5,2,0
24,166,59.4,3,1
58,162,40.3,1,0
20,191,69.8,3,1
35,165,42.4,2,0
58,176,59.9,4,1
32,165,48.7,1,0
23,191,75.3,4,1
40,162,41.5,3,0
47,165,55.9,3,1
38,189,113.5,2,0
40,180,63.6,4,1
28,155,68.6,2,0
33,173,62.1,5,1
23,188,106.5,3,0
40,174,62.5,3,1
35,159,39.9,3,0
21,185,66.4,4,1
29,172,79.6,3,0
30,177,58.1,5,1
38,161,44.4,2,0
56,156,46.1,5,1
33,180,53.3,2,0
40,167,52.1,4,1
59,193,63.4,3,0
38,170,56.6,5,1
19,185,116.5,2,0
27,178,59.5,4,1
37,182,93.7,2,0
39,158,51.2,5,1
52,173,50.7,2,0
25,188,71.0,5,1
32,167,42.3,2,0
18,181,71.1,4,1
32,159,78.8,3,0
39,178,60.8,4,1
23,181,89.1,1,0
50,162,51.1,4,1
45,190,103.5,3,0
18,163,58.3,4,1
47,163,42.3,3,0
22,155,52.0,3,1
46,171,84.9,1,0
44,163,58.6,5,1
30,180,55.9,1,0
23,189,84.3,3,1
28,177,98.5,1,0
32,187,75.7,5,1
22,176,83.4,3,0
24,193,83.2,5,1
22,158,41.3,2,0
26,174,58.0,5,1
45,187,63.8,2,0
34,177,65.3,5,1
20,188,133.8,1,0
37,186,84.8,5,1
24,159,75.2,3,0
46,172,57.4,3,1
42,174,100.8,2,0
42,174,72.5,3,1
57,187,111.2,1,0
49,157,51.2,4,1
42,173,53.6,2,0
31,162,57.3,4,1
39,184,116.5,2,0
26,182,69.3,3,1
30,161,85.9,1,0
31,191,88.7,4,1
28,188,62.5,3,0
48,167,68.8,5,1
56,172,101.9,2,0
27,165,57.5,3,1
57,170,43.9,2,0
32,185,63.5,4,1
47,190,54.4,2,0
59,183,65.7,3,1
23,166,93.5,1,0
39,187,66.9,5,1
49,194,61.1,3,0
56,192,87.8,5,1
22,184,53.1,1,0
44,178,61.1,5,1
55,169,74.3,3,0
46,169,62.2,4,1
46,169,76.2,3,0
28,192,88.1,4,1
19,155,36.7,1,0
26,159,54.6,5,1
44,184,54.6,2,0
54,184,73.3,3,1
42,163,69.0,2,0
47,193,77.5,5,1
58,155,43.2,2,0
51,178,71.4,5,1
58,170,96.5,3,0
25,174,66.6,4,1
45,162,86.6,1,0
38,160,48.1,4,1
25,178,57.5,1,0
36,163,60.4,5,1
30,191,92.8,1,0
48,160,56.8,4,1
48,192,126.2,3,0
33,190,69.3,4,1
25,181,57.3,2,0
29,181,71.7,4,1
34,163,48.6,2,0
22,163,59.7,4,1
18,163,48.1,2,0
59,180,64.4,3,1
57,179,57.3,2,0
20,193,89.2,3,1
57,185,93.7,1,0
40,180,67.3,3,1
51,173,108.9,1,0
59,183,70.4,3,1
32,169,81.7,2,0
30,175,62.9,4,1
26,174,112.2,3,0
38,176,63.5,4,1
44,158,39.7,3,0
34,193,71.0,3,1
57,161,42.3,2,0
33,172,72.0,3,1
51,158,40.7,1,0
39,175,65.2,4,1
53,183,51.5,2,0
34,177,60.6,5,1
46,181,55.3,1,0
47,194,69.8,5,1
49,155,64.5,2,0
39,188,76.1,3,1
49,162,73.2,1,0
51,184,78.2,5,1
37,192,119.9,3,0
57,157,47.0,5,1
28,193,122.4,3,0
31,158,59.2,3,1
52,191,60.8,1,0
33,177,60.8,4,1
57,173,54.0,1,0
19,176,72.6,5,1
41,175,97.0,2,0
39,177,66.0,3,1
45,184,102.2,2,0
27,187,83.7,4,1
34,190,56.3,2,0
22,173,73.0,5,1
59,173,55.1,2,0
23,189,66.6,5,1
25,181,103.6,3,0
46,170,70.6,3,1
50,159,91.2,2,0
49,168,59.9,4,1
47,187,64.3,1,0
26,161,54.4,5,1
23,194,130.4,2,0
48,155,51.2,5,1
22,159,40.7,3,0
30,166,55.5,3,1
44,192,62.8,1,0
26,171,61.7,5,1
35,179,52.8,2,0
35,155,48.3,4,1
48,192,56.6,1,0
44,161,58.3,3,1
52,170,48.4,1,0
38,171,59.3,4,1
24,183,57.4,2,0
33,160,49.7,5,1
27,158,45.6,3,0
59,178,75.3,5,1
59,167,102.9,1,0
28,180,80.1,5,1
30,186,114.7,3,0
47,160,56.6,5,1
47,191,101.2,3,0
52,170,54.7,5,1
58,156,85.5,2,0
35,158,50.3,5,1
55,179,118.6,1,0
47,177,74.6,3,1
25,169,99.6,2,0
44,174,73.9,4,1
38,178,106.3,1,0
38,189,67.2,4,1
41,170,105.1,3,0
59,167,63.2,3,1
28,173,46.4,1,0
34,180,67.2,3,1
21,178,112.8,3,0
50,190,69.7,3,1
22,175,113.1,2,0
51,169,69.7,5,1
49,163,43.9,1,0
51,161,62.1,4,1
43,186,53.3,2,0
22,160,51.5,3,1
35,164,69.2,3,0
23,180,77.8,3,1
22,168,45.2,1,0
22,190,74.8,5,1
37,176,111.7,3,0
54,179,62.9,5,1
21,193,60.9,3,0
21,188,73.6,4,1
36,192,113.9,1,0
31,184,72.0,4,1
49,155,36.1,1,0
47,179,69.3,3,1
24,189,102.7,2,0
18,192,75.2,4,1
25,174,100.0,3,0
50,165,56.1,5,1
21,177,50.4,2,0
34,157,59.6,4,1
25,194,62.8,1,0
41,192,80.7,5,1
44,193,139.6,2,0
29,157,59.7,3,1
48,181,55.1,1,0
23,160,56.6,5,1
36,170,53.1,2,0
37,175,65.4,3,1
57,180,93.1,3,0
27,161,56.3,5,1
43,186,53.1,3,0
39,169,68.1,5,1
33,188,56.8,1,0
54,161,50.8,3,1
49,192,60.3,1,0
55,169,60.4,3,1
28,176,55.4,2,0
38,166,57.6,5,1
58,178,100.6,1,0
59,156,46.1,3,1
34,176,109.8,1,0
31,190,83.2,5,1
23,180,92.2,1,0
51,188,83.3,3,1
42,184,54.5,2,0
26,170,65.1,4,1
39,173,53.0,3,0
36,160,53.5,3,1
55,167,94.0,1,0
47,164,66.8,4,1
29,192,64.2,3,0
59,166,56.9,3,1
53,168,49.7,2,0
39,188,85.0,3,1
27,164,74.7,1,0
19,186,66.6,4,1
34,168,45.1,1,0
39,172,73.1,4,1
35,184,57.2,1,0
52,180,77.3,4,1
28,178,57.5,2,0
35,193,70.9,3,1
35,187,59.6,2,0
18,166,51.5,3,1
21,161,86.4,1,0
56,186,79.9,5,1
20,169,93.0,1,0
43,157,46.6,5,1
33,189,64.5,1,0
18,186,68.8,5,1
49,159,83.7,3,0
26,161,49.3,5,1
31,186,60.4,1,0
20,181,75.6,4,1
54,194,112.0,3,0
25,161,60.1,3,1
19,157,77.7,3,0
57,172,59.0,5,1
37,155,80.9,3,0
46,169,62.7,3,1
47,180,56.7,2,0
45,163,62.0,4,1
23,158,41.4,1,0
21,194,85.9,4,1
41,160,97.0,2,0
52,160,51.2,3,1
37,160,41.7,2,0
37,171,72.0,4,1
52,193,56.8,2,0
53,174,61.4,5,1
24,190,57.7,3,0
58,157,55.6,3,1
54,179,53.1,1,0
48,193,80.8,5,1
43,177,55.2,1,0
23,183,82.6,4,1
31,160,44.0,2,0
56,182,75.3,4,1
58,186,101.9,2,0
57,183,71.9,4,1
51,162,81.5,3,0
34,178,67.1,4,1
38,192,120.6,3,0
21,158,58.3,4,1
42,162,96.7,3,0
34,157,58.5,5,1
53,180,56.8,3,0
44,182,71.5,3,1
26,162,43.8,1,0
26,178,78.7,3,1
40,189,103.8,3,0
42,160,48.1,4,1
41,175,109.8,3,0
19,192,84.7,5,1
56,178,49.9,3,0
20,177,63.3,5,1
39,184,57.5,2,0
37,163,58.0,5,1
34,168,45.3,1,0
25,180,73.1,5,1
25,168,44.7,2,0
23,171,66.3,5,1
34,176,101.9,2,0
47,164,53.7,5,1
31,176,100.5,3,0
59,165,54.0,3,1
31,184,121.5,3,0
18,181,62.2,5,1
54,163,42.1,1,0
23,169,53.1,5,1
45,163,67.4,3,0
22,160,55.8,4,1
59,171,51.4,1,0
28,188,87.4,4,1
35,163,46.6,2,0
57,181,75.7,3,1
47,180,50.7,2,0
35,193,91.6,4,1
45,172,86.4,3,0
30,178,67.6,3,1
42,183,117.9,2,0
35,186,77.6,4,1
40,173,51.0,2,0
34,159,49.5,4,1
37,156,63.3,3,0
52,169,67.4,5,1
20,173,85.1,3,0
36,159,60.0,4,1
41,172,54.4,1,0
55,190,86.3,3,1
39,183,87.6,1,0
54,157,45.9,5,1
44,180,120.2,3,0
18,156,56.9,3,1
20,188,55.9,2,0
49,180,77.0,4,1
28,185,51.4,2,0
18,175,62.7,3,1
44,183,52.3,3,0
49,174,59.3,4,1
27,183,52.3,3,0
21,172,57.8,3,1
35,191,60.2,3,0
23,164,56.2,3,1
44,156,88.3,1,0
54,191,88.6,3,1
36,158,89.5,1,0
47,186,69.0,5,1
49,165,46.4,1,0
47,172,72.7,4,1
43,170,52.7,3,0
29,181,78.4,5,1
38,190,102.3,1,0
25,162,55.4,4,1
39,181,52.2,3,0
45,181,69.1,4,1
41,194,94.5,2,0
39,164,58.8,5,1
32,162,44.2,3,0
58,168,60.3,3,1
52,181,52.7,3,0
46,170,66.0,4,1
27,158,37.5,3,0
24,186,77.2,5,1
53,181,84.3,1,0
21,160,49.2,4,1
30,179,56.4,3,0
20,191,88.0,4,1
34,192,56.9,3,0
41,162,63.9,4,1
18,188,97.6,1,0
23,190,85.2,4,1
48,157,73.9,2,0
37,167,62.1,5,1
55,171,98.1,1,0
57,183,77.1,5,1
41,186,108.8,3,0
50,185,82.7,4,1
23,159,72.6,1,0
29,177,71.1,5,1
59,164,47.5,1,0
19,168,69.2,3,1
30,193,67.7,3,0
58,182,79.8,3,1
32,155,86.5,2,0
21,162,51.8,4,1
53,170,47.8,3,0
51,170,60.2,3,1
48,189,61.3,3,0
44,166,64.4,3,1
18,159,76.8,2,0
27,194,91.6,4,1
39,181,55.9,3,0
38,192,69.4,4,1
37,191,54.8,3,0
22,185,74.9,3,1
30,178,53.0,1,0
41,173,60.7,3,1
21,176,98.9,1,0
28,165,62.9,4,1
44,173,107.5,1,0
36,171,71.2,5,1
45,165,93.8,2,0
58,193,73.4,5,1
34,180,112.6,1,0
34,180,64.7,5,1
22,163,48.4,3,0
19,177,71.6,4,1
21,175,105.4,1,0
31,174,68.6,5,1
54,175,49.8,1,0
32,166,53.2,4,1
54,184,105.8,2,0
48,164,59.2,4,1
29,194,68.8,3,0
34,167,61.4,5,1
56,163,95.4,2,0
35,175,71.1,3,1
59,187,123.9,2,0
45,168,62.6,4,1
34,188,112.7,3,0
41,185,82.2,5,1
51,176,90.0,1,0
40,172,59.9,3,1
53,169,50.6,3,0
19,177,74.3,4,1
21,169,105.2,1,0
23,156,60.6,3,1
29,178,56.8,3,0
27,156,52.7,5,1
18,176,84.0,3,0
40,182,79.0,5,1
40,155,72.7,3,0
19,179,59.6,5,1
45,160,91.6,2,0
34,160,52.7,3,1
51,159,75.5,2,0
21,166,56.0,5,1
47,178,91.7,3,0
48,178,70.7,3,1
43,164,81.2,2,0
30,192,91.2,5,1
35,182,87.3,3,0
30,158,59.8,4,1
39,192,67.2,2,0
32,165,63.9,5,1
34,177,52.5,1,0
18,161,54.6,4,1
33,170,81.9,2,0
44,171,71.0,3,1
50,184,52.5,3,0
47,172,62.1,3,1
45,163,71.3,3,0
46,167,52.4,5,1
19,166,73.3,1,0
41,191,78.4,4,1
35,157,82.7,3,0
45,158,57.3,5,1
58,159,39.4,3,0
24,190,68.4,5,1
35,156,84.2,2,0
55,182,72.0,5,1
50,193,113.8,3,0
40,176,60.6,5,1
46,159,68.4,2,0
40,193,85.7,5,1
35,189,114.5,1,0
44,160,47.8,3,1
25,175,49.9,3,0
30,193,87.1,3,1
29,157,75.7,1,0
25,180,77.0,5,1
58,192,56.1,3,0
49,166,51.8,4,1
52,158,40.0,2,0
31,183,70.9,4,1
50,174,81.6,2,0
37,155,47.9,3,1
40,165,90.4,3,0
18,187,85.3,5,1
43,157,83.0,1,0
34,182,81.5,5,1
58,170,100.8,3,0
58,171,58.4,4,1
35,175,47.2,2,0
56,182,82.1,4,1
43,160,81.2,1,0
57,156,46.6,3,1
24,174,46.4,3,0
36,184,83.8,3,1
55,156,41.5,2,0
47,169,65.1,3,1
21,155,73.3,3,0
41,178,71.1,4,1
45,170,91.0,2,0
51,192,78.8,5,1
32,176,46.8,3,0
55,171,55.5,3,1
30,156,61.5,1,0
43,189,75.5,3,1
50,172,53.8,2,0
20,188,66.2,5,1
26,167,49.6,2,0
43,159,49.0,5,1
45,157,38.6,2,0
28,170,62.1,5,1
49,164,94.0,1,0
52,168,68.8,5,1
55,155,72.4,1,0
58,194,70.5,4,1
48,180,108.2,1,0
56,158,49.1,3,1
50,180,99.5,2,0
54,161,57.8,5,1
55,188,56.1,1,0
46,182,72.1,4,1
24,167,51.2,2,0
26,156,48.5,5,1
35,180,49.1,1,0
27,179,77.0,4,1
29,173,50.8,1,0
32,175,65.1,5,1
49,183,114.4,1,0
36,180,73.5,4,1
54,176,101.1,1,0
34,167,61.0,4,1
27,179,56.7,3,0
44,173,74.1,3,1
24,194,62.6,1,0
56,184,65.9,3,1
34,173,51.5,3,0
37,184,62.9,5,1
23,191,66.3,2,0
53,194,83.7,5,1
47,192,96.5,2,0
26,189,68.5,5,1
48,182,58.6,2,0
33,168,59.7,3,1
38,164,45.1,3,0
31,177,74.0,4,1
38,184,57.1,3,0
21,191,73.1,3,1
45,170,44.1,2,0
40,175,70.4,4,1
20,189,58.5,2,0
25,174,64.5,5,1
26,162,43.6,3,0
25,159,56.5,3,1
44,194,112.4,1,0
53,157,59.6,3,1
29,191,106.4,2,0
55,181,68.9,3,1
55,174,48.7,1,0
39,172,58.4,4,1
22,180,59.4,2,0
36,160,57.8,5,1
24,164,71.4,2,0
39,186,66.3,5,1
21,176,51.8,3,0
32,180,77.8,3,1
53,160,74.3,2,0
32,166,53.5,3,1
24,176,104.8,2,0
21,179,67.8,3,1
25,159,42.0,1,0
25,188,85.0,5,1
19,182,103.4,3,0
39,168,67.2,4,1
51,164,42.8,3,0
58,167,52.2,5,1
23,188,103.6,1,0
50,179,77.8,5,1
20,176,54.1,3,0
45,167,54.0,4,1
29,157,44.4,3,0
30,171,57.4,3,1
47,165,44.4,2,0
36,173,64.1,5,1
35,157,91.3,1,0
52,189,66.9,5,1
56,176,49.5,2,0
51,185,73.8,4,1
32,174,110.0,2,0
41,181,66.3,3,1
22,172,45.9,2,0
44,182,76.8,5,1
56,175,47.8,1,0
45,190,71.1,3,1
34,171,50.2,2,0
44,163,59.8,5,1
36,191,108.5,1,0
26,169,66.2,3,1
22,159,45.9,2,0
51,168,57.1,5,1
55,159,39.5,2,0
35,186,76.8,3,1
37,183,51.4,1,0
31,179,79.2,4,1
36,194,63.4,1,0
49,191,74.5,4,1
35,169,47.9,3,0
40,155,54.5,5,1
49,182,58.6,1,0
20,171,59.8,5,1
26,155,36.2,1,0
38,159,62.5,3,1
25,179,118.1,1,0
45,160,47.5,4,1
59,190,60.6,1,0
48,183,68.0,3,1
27,192,61.3,1,0
19,156,57.9,4,1
55,191,127.3,3,0
42,192,83.0,4,1
44,174,113.6,2,0
53,163,53.9,4,1
52,160,83.6,1,0
26,163,63.3,5,1
41,162,45.6,3,0
48,158,56.1,5,1
42,194,64.7,2,0
37,170,61.7,5,1
19,158,42.6,2,0
49,171,61.6,5,1
31,171,49.8,2,0
56,158,54.6,4,1
50,155,66.8,3,0
54,168,67.0,5,1
57,178,57.7,1,0
20,182,67.2,3,1
30,176,52.4,1,0
50,168,55.4,5,1
54,177,51.7,3,0
31,171,70.3,3,1
18,192,128.5,1,0
25,185,79.4,3,1
20,169,91.8,1,0
23,158,59.3,5,1
35,176,95.4,3,0
36,180,67.3,5,1
57,165,50.0,1,0
59,192,82.1,4,1
57,168,47.5,2,0
50,169,57.3,5,1
43,162,47.4,3,0
36,157,60.6,4,1
26,160,40.6,3,0
33,189,76.4,5,1
47,159,73.1,3,0
27,182,62.4,4,1
31,192,56.6,2,0
47,173,57.1,3,1
31,165,103.0,2,0
49,178,69.5,3,1
30,190,62.4,2,0
24,169,69.5,4,1
58,156,42.1,1,0
46,182,65.7,4,1
40,176,113.9,3,0
57,169,62.3,3,1
36,165,47.0,2,0
26,192,77.1,5,1
52,166,76.6,1,0
44,163,52.4,4,1
40,183,54.9,2,0
34,163,63.1,3,1
43,171,53.0,1,0
39,163,62.7,4,1
37,157,64.2,1,0
42,194,81.0,5,1
32,186,61.9,2,0
56,170,62.6,4,1
23,192,93.7,3,0
44,182,63.6,5,1
26,169,103.4,3,0
47,157,55.3,4,1
46,159,41.6,3,0
46,193,82.2,5,1
56,194,64.2,2,0
56,181,69.0,5,1
39,173,50.8,3,0
37,163,54.9,3,1
24,185,95.3,1,0
53,180,69.4,4,1
48,189,133.5,3,0
26,183,81.9,5,1
48,187,57.0,3,0
55,169,68.8,5,1
50,156,37.5,2,0
59,165,54.2,4,1
53,174,112.0,1,0
37,175,65.0,4,1
53,159,76.6,2,0
44,189,66.8,3,1
48,178,115.8,1,0
47,159,47.1,5,1
53,179,48.7,2,0
59,179,68.0,4,1
46,184,128.6,3,0
48,188,81.2,3,1
34,165,44.0,2,0
43,160,54.0,5,1
43,158,42.7,1,0
28,177,70.1,5,1
39,159,41.7,2,0
47,171,66.6,5,1
45,158,40.1,2,0
26,176,76.4,4,1
44,170,44.7,3,0
26,182,74.1,3,1
58,182,52.2,2,0
56,165,56.6,3,1
18,186,63.3,2,0
36,164,51.2,3,1
28,192,61.5,1,0
47,193,91.9,3,1
34,185,112.0,1,0
31,170,67.4,3,1
25,163,82.0,3,0
35,175,62.2,5,1
29,171,50.7,1,0
33,179,72.7,5,1
59,161,39.9,2,0
33,162,64.8,4,1
34,190,59.7,2,0
39,168,57.1,5,1
18,164,74.6,2,0
42,174,66.9,3,1
47,181,59.3,3,0
41,193,80.1,4,1
47,156,69.8,3,0
35,193,81.5,4,1
44,169,90.3,2,0
37,174,74.0,4,1
56,191,56.6,1,0
44,193,75.1,5,1
55,169,47.6,2,0
18,165,61.2,4,1
37,192,66.9,3,0
49,171,63.6,4,1
45,177,56.7,1,0
52,171,71.7,4,1
24,180,57.3,2,0
51,192,83.1,3,1
38,190,63.3,3,0
57,171,72.5,3,1
30,192,59.4,3,0
22,156,51.5,3,1
58,155,78.1,2,0
31,192,89.7,4,1
58,169,49.7,3,0
18,175,73.1,5,1
45,162,83.1,2,0
36,172,60.2,5,1
24,170,52.7,2,0
29,183,69.7,5,1
26,182,108.7,3,0
49,182,77.9,4,1
41,163,41.9,2,0
47,181,81.2,5,1
59,160,78.7,2,0
37,165,50.9,4,1
40,162,41.5,3,0
22,157,52.1,4,1
25,184,87.5,2,0
50,178,72.3,3,1
28,189,56.7,2,0
53,159,52.5,5,1
32,166,70.9,3,0
48,180,71.4,4,1
